15,48
13,55
3,59
31,43
51,53
45,48
55,56
56,35
31,23
59,25
27,6
14,49
37,5
43,9
41,15
51,41
3,61
41,14
38,11
47,25
21,65
29,5
13,47
47,21
49,47
45,4
43,4
18,43
35,37
45,15
17,60
51,18
61,6
9,47
15,60
25,21
17,40
51,8
11,29
5,65
49,31
17,55
33,39
37,43
63,25
59,30
3,49
18,65
53,50
35,17
36,11
59,12
29,3
41,27
17,34
44,23
33,12
42,43
29,28
67,5
28,33
27,65
65,23
53,47
57,15
25,18
13,63
39,55
17,2
56,5
35,15
25,57
24,49
37,9
42,17
5,31
61,17
62,3
37,13
26,49
45,11
7,56
37,47
31,25
68,1
61,5
9,70
63,21
65,47
41,11
55,15
64,15
59,22
33,21
34,41
45,53
55,7
19,53
41,9
4,59
13,57
54,15
69,39
8,65
59,39
49,11
55,21
60,15
49,67
33,35
23,43
19,56
5,45
15,59
53,31
59,34
44,9
43,41
27,58
63,15
19,55
17,1
66,17
65,27
1,59
4,61
22,63
25,63
45,37
37,17
49,6
21,52
36,7
55,36
47,8
47,23
49,3
27,38
39,5
45,35
19,58
37,49
7,55
20,9
61,63
11,42
69,6
41,55
31,21
21,63
29,51
43,8
61,8
31,13
29,21
17,54
61,21
16,37
43,37
31,61
33,5
29,35
41,13
32,41
49,33
57,2
37,19
29,49
31,22
30,9
47,53
6,45
38,41
31,12
21,67
52,21
61,28
47,29
27,3
26,11
47,43
41,2
33,50
47,41
68,9
57,17
41,16
57,16
65,5
24,67
1,68
7,53
11,69
2,57
15,1
27,55
10,65
61,32
27,43
41,57
43,39
61,24
46,23
16,63
42,39
59,17
30,15
7,59
45,6
59,15
43,49
22,57
49,35
41,48
27,34
51,27
47,10
1,69
39,47
23,61
9,9
66,3
37,34
62,29
44,19
55,18
26,67
43,0
25,69
19,3
3,67
15,61
51,25
44,37
61,9
45,17
43,45
41,28
69,5
51,40
23,7
25,49
53,1
54,49
19,11
64,1
57,57
44,39
27,1
29,38
54,33
21,61
33,1
53,13
11,65
5,51
44,41
3,55
35,33
29,65
1,50
43,47
9,59
14,41
47,26
25,39
36,1
47,65
35,36
67,49
34,5
35,27
40,37
10,59
2,55
52,47
12,59
18,51
15,42
4,45
25,0
39,23
36,43
9,30
21,69
43,33
16,57
69,1
51,5
5,67
19,49
29,8
55,51
42,7
12,41
40,13
57,4
35,46
63,23
41,19
46,7
37,41
64,57
33,19
59,23
57,13
52,33
32,19
50,55
47,27
50,21
10,51
29,36
7,47
51,11
65,9
15,64
43,27
35,21
29,17
49,25
20,3
65,7
17,65
59,55
44,3
40,9
22,51
24,65
14,57
9,65
29,15
40,27
41,5
13,37
22,7
7,51
21,3
39,27
19,45
39,39
45,34
39,3
57,11
33,44
51,47
41,53
30,51
9,57
28,63
53,33
20,47
22,67
48,7
12,51
51,52
53,39
12,67
41,1
19,43
43,30
62,7
35,4
3,65
42,45
25,44
29,16
42,53
50,53
56,7
59,29
21,57
21,60
51,15
16,45
33,45
37,28
1,65
0,55
58,19
21,53
19,69
5,61
41,47
5,69
41,45
40,21
35,1
23,50
15,55
43,55
17,50
32,53
63,27
11,48
37,44
27,47
8,47
45,49
16,33
8,67
18,39
35,53
29,33
19,63
3,63
51,19
35,49
65,49
35,30
46,53
50,3
45,1
57,1
45,43
47,1
17,67
41,26
26,17
61,3
55,47
51,2
42,35
37,48
25,41
48,19
43,21
52,55
21,68
39,18
55,14
47,49
58,55
17,53
31,38
38,53
55,43
68,47
25,5
35,39
5,47
33,14
65,15
35,3
45,25
26,9
29,13
10,39
55,3
23,8
39,50
61,7
16,47
37,18
53,32
47,50
48,35
8,59
11,61
37,39
9,27
45,57
15,67
53,35
51,30
34,45
45,44
34,21
7,46
21,51
1,55
47,3
61,57
27,46
24,47
9,63
9,56
65,2
25,64
36,27
47,17
4,47
25,8
30,45
43,23
31,14
33,16
43,43
22,3
9,50
49,18
53,37
44,29
53,18
13,32
15,35
48,37
27,2
59,9
6,61
39,16
1,53
33,33
59,3
15,62
43,34
49,10
41,40
4,49
25,7
14,39
45,3
51,44
37,7
45,12
41,29
67,9
25,13
46,39
11,53
7,69
41,23
33,11
67,3
51,39
45,31
28,43
57,35
55,31
52,27
13,51
34,33
19,61
4,69
31,42
57,7
53,48
23,11
54,11
3,54
64,17
57,32
20,1
41,22
29,12
17,59
53,23
39,32
26,51
31,48
3,56
1,52
23,47
36,3
42,31
22,41
19,59
62,15
17,3
8,63
56,21
39,7
17,51
17,57
5,58
21,56
48,15
54,29
35,5
7,60
15,65
55,8
49,57
41,43
62,13
35,29
11,18
45,41
17,41
35,18
37,23
53,27
20,43
49,13
53,25
17,37
39,4
29,41
43,17
13,67
53,15
1,62
47,4
13,61
39,17
45,39
35,9
49,44
56,49
53,24
51,1
51,33
35,47
21,42
29,46
62,17
39,11
53,11
58,9
27,44
37,3
41,4
31,27
12,63
67,20
19,64
37,45
49,26
43,19
57,53
47,35
38,21
13,68
47,11
45,21
50,31
57,20
58,17
29,7
33,25
55,9
39,30
34,9
37,50
14,59
32,35
51,9
52,7
36,15
11,63
1,66
39,13
41,39
39,34
47,7
34,13
47,39
3,64
39,38
61,47
55,40
37,14
69,9
55,39
67,4
29,9
13,70
4,63
33,37
55,13
47,12
51,6
47,47
53,21
35,40
68,3
39,37
23,45
21,6
36,51
45,13
67,15
11,51
27,17
53,16
49,4
15,68
36,9
51,46
9,39
67,59
39,1
32,23
61,27
8,57
13,45
41,21
43,36
29,50
67,55
47,28
17,69
47,9
43,20
18,61
30,3
29,4
41,31
55,45
45,33
29,48
55,28
33,3
33,15
55,33
39,41
43,7
67,7
28,49
25,40
31,5
51,49
67,41
57,19
39,43
9,53
28,51
39,33
65,50
23,55
2,59
3,19
32,7
21,49
42,27
54,7
48,45
22,59
57,51
70,3
15,66
58,29
55,1
31,45
60,9
49,21
47,24
69,47
46,19
15,51
11,54
63,17
40,1
15,54
57,37
55,37
65,13
3,35
58,33
28,3
41,25
15,41
60,19
68,7
65,1
5,49
40,43
31,35
19,7
41,20
21,64
51,7
15,57
54,37
49,39
49,37
38,37
61,13
6,65
57,27
23,53
37,11
49,27
46,45
42,1
38,9
39,25
31,51
33,48
5,54
61,25
53,3
43,3
15,49
49,19
25,66
61,54
39,24
31,17
7,65
33,47
44,17
47,19
37,33
27,37
5,57
21,44
9,55
55,29
12,55
47,37
49,49
29,19
67,65
63,57
53,9
32,11
31,32
34,35
50,11
35,24
24,5
37,6
33,27
49,38
59,53
56,31
60,31
33,17
23,54
31,39
61,19
29,37
9,62
21,55
62,1
49,15
42,49
16,51
51,4
7,45
43,1
46,15
59,21
66,7
59,26
47,14
57,5
31,34
51,13
37,15
59,2
44,53
25,3
43,57
45,26
10,57
33,55
47,42
48,21
40,53
52,51
53,42
53,30
5,63
9,49
53,2
47,36
59,49
41,17
53,19
1,49
34,7
12,31
58,45
17,8
55,44
27,8
23,39
49,40
25,11
49,5
3,57
32,45
27,5
17,7
29,39
63,8
47,33
8,49
45,45
27,13
9,41
63,7
23,62
15,45
57,24
59,11
3,69
61,56
29,40
61,15
2,61
30,19
55,25
43,53
53,7
17,32
43,15
13,59
14,55
63,9
45,29
31,52
7,42
27,11
45,30
51,23
49,17
19,65
65,3
63,4
47,13
46,47
55,42
20,69
51,37
33,20
64,5
53,17
24,11
55,24
15,39
27,45
57,29
29,1
9,19
59,4
49,12
11,55
44,13
45,23
25,47
11,30
46,42
32,69
56,48
58,15
56,70
58,5
9,42
16,30
56,15
38,34
3,6
60,51
20,34
50,48
6,62
46,68
38,54
25,70
58,6
13,54
12,13
8,40
18,28
12,12
62,25
25,30
22,18
1,56
4,52
14,30
54,68
58,2
68,43
46,55
14,34
24,31
64,16
36,2
66,64
12,18
51,68
51,58
64,48
22,34
4,58
16,40
58,61
52,53
58,22
13,52
8,62
9,54
8,11
41,62
20,2
58,4
12,42
30,27
20,57
52,70
4,2
15,56
47,0
69,2
5,46
19,42
5,64
16,29
66,63
66,57
0,16
22,15
51,36
67,50
52,69
1,24
24,60
23,56
1,36
34,34
13,36
48,66
60,64
55,48
49,58
8,68
46,44
62,36
21,40
45,40
20,64
14,47
40,64
38,17
58,54
19,48
59,68
4,28
48,52
6,32
55,34
28,61
42,32
40,57
30,59
8,46
40,55
23,0
46,48
18,68
21,58
28,47
44,36
8,48
48,60
54,13
60,52
63,70
4,21
58,42
46,46
30,41
56,23
48,36
36,60
14,51
30,21
68,48
2,64
51,12
38,49
2,37
58,40
16,36
42,51
21,38
0,51
52,9
46,41
52,12
32,29
44,68
4,4
24,40
34,53
40,69
60,28
12,52
55,30
20,42
36,52
62,62
54,17
36,66
59,58
67,70
38,16
34,44
44,10
52,50
54,56
24,56
30,18
64,20
43,50
33,54
5,30
10,50
46,37
43,38
58,43
12,8
54,60
60,34
22,24
26,36
34,4
38,59
16,38
6,14
3,42
66,58
26,27
56,64
61,22
54,30
43,54
49,64
64,10
20,63
2,27
65,70
16,49
18,54
48,68
29,24
26,66
43,44
8,43
67,26
4,36
33,22
8,29
4,39
57,40
34,38
3,26
46,52
20,28
25,24
33,70
66,25
6,70
27,4
26,68
48,42
13,0
28,32
6,48
0,12
37,56
12,64
11,60
30,24
60,45
2,46
47,60
50,40
42,22
22,19
27,56
52,36
17,16
48,50
49,46
28,46
19,70
28,68
2,63
6,59
2,14
62,56
40,59
63,16
19,52
36,36
35,2
54,47
35,34
24,34
66,23
11,58
13,66
26,37
57,12
0,63
27,54
42,68
60,65
38,12
0,59
0,49
50,45
33,60
54,20
34,68
16,69
0,21
9,46
5,44
28,50
40,48
30,34
17,62
38,32
0,20
68,2
8,14
18,36
8,34
24,28
59,60
2,34
20,56
48,70
6,68
10,70
7,14
41,46
34,62
30,31
60,55
60,44
28,53
48,11
22,65
62,58
60,48
37,38
10,47
24,59
24,48
16,66
52,64
42,21
36,49
68,20
50,52
32,38
1,40
8,52
50,50
12,7
18,3
54,51
48,62
32,13
18,38
39,54
44,18
48,54
38,19
30,48
28,38
27,60
56,33
58,62
54,46
66,18
42,58
38,33
54,42
18,5
46,49
40,32
32,26
14,67
10,48
2,36
32,65
70,2
64,24
6,26
60,67
59,20
58,31
12,36
7,34
56,30
1,48
4,37
59,36
54,58
26,50
1,6
25,4
52,22
58,49
54,18
20,60
8,28
38,40
51,14
54,28
2,20
50,10
28,70
20,50
4,64
28,29
34,52
41,58
10,41
33,32
52,58
38,52
40,46
36,39
42,33
60,36
28,4
6,10
36,70
25,34
22,50
4,44
8,61
53,60
49,60
52,62
26,70
12,70
52,24
18,34
23,52
40,42
8,60
14,50
48,44
2,68
32,42
28,48
54,16
58,68
33,34
27,66
38,38
26,69
47,56
28,42
18,7
9,32
30,58
16,16
25,68
56,62
37,60
31,54
63,54
19,50
43,18
18,57
58,20
4,60
36,34
3,34
0,32
2,28
46,36
9,18
58,35
52,45
52,18
4,70
30,22
24,64
56,32
69,50
66,56
23,28
60,56
44,38
12,46
56,26
52,26
15,40
26,56
22,30
4,5
63,20
16,55
53,26
34,20
35,58
19,38
62,67
24,0
20,31
60,16
53,40
10,30
28,35
24,54
34,30
50,8
13,60
30,52
0,28
50,42
0,46
10,28
22,43
4,66
28,58
39,62
43,56
5,62
6,58
42,62
58,36
62,68
0,15
40,52
6,54
58,57
11,40
12,24
10,34
50,69
21,36
0,54
60,58
54,44
26,52
34,63
64,26
18,70
2,4
18,10
4,55
6,12
59,18
46,28
24,58
42,64
70,54
4,57
40,3
52,20
36,13
29,68
50,17
70,47
28,22
17,42
68,13
56,42
22,6
0,8
12,33
46,43
38,8
40,12
46,54
70,12
28,34
35,50
39,40
21,4
46,8
30,38
22,9
21,70
46,34
0,24
49,66
14,28
69,10
70,52
20,17
40,36
12,6
4,0
36,5
2,12
38,57
2,52
30,20
17,20
54,43
52,11
50,16
3,46
40,6
56,28
47,48
61,70
36,68
57,28
60,38
26,24
12,16
40,54
38,28
20,53
48,14
46,14
11,14
54,62
18,42
46,64
44,1
4,54
26,64
69,64
70,14
53,36
31,4
30,44
64,30
69,54
6,5
67,10
8,7
10,37
70,5
62,52
56,68
36,62
29,32
65,24
46,24
16,60
55,50
63,44
50,24
41,0
10,64
17,38
11,68
36,64
42,48
44,34
54,6
1,18
16,43
36,21
45,66
55,16
66,28
30,8
51,54
54,1
67,46
13,2
55,4
29,52
30,50
42,11
60,8
18,35
6,56
26,45
68,63
27,42
12,32
60,7
19,28
64,41
68,50
4,67
3,2
43,14
46,20
8,55
57,6
39,66
22,22
10,68
4,40
32,20
30,47
47,38
46,3
70,21
50,25
26,0
36,6
62,35
14,64
30,66
46,0
14,14
26,44
28,57
38,18
8,51
65,54
16,7
1,10
36,56
30,2
56,14
22,11
23,32
32,10
42,19
62,39
46,16
29,18
42,47
4,14
0,29
38,1
54,48
63,28
4,56
54,67
22,28
62,45
46,50
35,26
54,24
26,54
60,27
60,66
10,24
25,2
63,38
6,13
42,2
50,38
17,14
67,48
40,2
20,70
70,41
6,16
50,9
19,0
44,8
66,43
4,15
26,63
22,0
63,68
39,28
40,66
7,6
64,6
48,17
14,26
40,29
65,58
24,12
34,6
34,19
32,63
10,61
2,31
40,44
0,39
21,8
8,58
50,68
40,56
29,64
16,39
32,21
32,22
12,69
21,30
50,65
70,0
10,35
60,10
42,42
40,49
0,1
26,48
36,50
12,43
44,35
18,66
6,47
0,17
61,58
27,50
59,14
12,4
22,45
23,48
5,36
34,23
62,4
56,3
64,9
42,18
51,38
26,39
8,6
28,1
62,47
66,29
41,8
10,16
54,0
16,12
0,42
2,69
4,62
28,17
10,11
62,66
66,24
49,8
4,30
4,17
8,2
70,31
0,5
22,38
31,26
22,16
67,52
62,46
26,16
41,42
14,25
52,42
4,8
19,16
50,29
14,32
6,20
30,35
69,40
54,25
60,68
14,60
40,5
26,41
16,26
40,26
30,61
62,40
24,27
14,52
57,36
20,8
59,46
32,46
20,24
30,46
57,54
3,60
24,7
37,52
11,22
24,50
47,52
24,63
42,25
58,60
12,62
24,38
8,8
68,54
42,26
52,32
70,50
16,53
28,20
58,66
48,4
22,5
66,32
35,0
57,0
58,38
66,21
70,62
50,22
13,40
49,50
58,46
68,58
18,33
31,0
52,49
33,8
14,68
37,68
40,28
68,12
5,48
30,69
14,18
18,24
34,11
56,66
24,6
48,27
58,14
11,34
70,24
30,0
4,68
61,14
0,27
6,42
40,40
48,29
5,56
66,22
70,34
32,32
68,19
12,65
30,65
31,46
8,33
46,17
50,19
30,16
29,6
68,70
26,34
26,38
38,0
42,70
32,2
22,66
22,12
0,50
53,6
36,16
34,15
64,2
70,4
16,9
51,22
14,22
20,48
54,21
1,70
16,35
19,10
8,54
14,48
60,49
34,46
32,24
2,58
20,38
56,36
1,20
42,28
49,56
30,26
55,20
60,46
24,62
68,30
37,10
54,4
24,14
62,38
64,46
62,19
26,46
14,54
46,2
32,5
61,16
28,10
27,22
48,48
40,10
42,36
39,44
26,28
24,16
56,25
36,31
5,66
1,60
70,37
16,34
16,8
18,55
24,36
70,43
6,22
3,50
26,33
14,62
8,17
13,30
44,69
56,60
14,5
6,36
3,70
38,63
14,46
4,22
38,36
42,50
28,6
55,70
13,20
24,70
66,42
4,25
46,32
22,32
26,32
43,28
18,20
10,49
58,52
56,2
60,50
35,28
28,59
32,30
8,20
47,20
7,0
12,39
37,8
53,70
22,64
39,2
52,31
35,44
36,38
40,14
